item_id,keyword_id
B005L50K6I,377
B005L50K6I,377
B005L50K6I,554
B005L50K6I,554
B005L50K6I,2671
B005L50K6I,2671
B005L9E5MO,527
B005L9E5MO,527
B005L9E5MO,550
B005L9E5MO,550
B005L9E5MO,1058
B005L9E5MO,1058
B005L9E5MO,2362
B005L9E5MO,2362
B005L9E5MO,2813
B005L9E5MO,2813
B005LS6KY6,862
B005LUQ59O,202
B005LUQ59O,1077
B005LUQ59O,2484
B005LUQ59O,2484
B005LUQ59O,2489
B005LUQ59O,2489
B005LUQ59O,2589
B005LUQ59O,2589
B005LUQ59O,3332
B005LUQ59O,3332
B005LYDTB2,1026
B005LYDTB2,1195
B005LYDTB2,1505
B005LYDTB2,1515
B005LYDTB2,2911
B005LYDTB2,2980
B005LYDTB2,3169
B005LYDTB2,3386
B005LYDTB2,3386
B005LYDTB2,3424
B005M9OEPG,527
B005M9OEPG,1058
B005M9OEPG,1395
B005M9OEPG,2601
B005M9OEPG,2931
B005M9OEPG,3025
B005M9OEPG,3180
B005M9OEPG,3424
B005M9OEPG,3522
B005M9OEPG,3522
B005MF5NE6,377
B005MF5NE6,852
B005MF5NE6,1058
B005MF5NE6,1505
B005MF5NE6,3030
B005MF5NE6,3452
B005MF5NE6,3465
B005MF5NE6,3492
B005MF5NE6,3530
B005MF5NE6,3544
B005N7YWX6,1298
B005N7YWX6,1584
B005N7YWX6,1875
B005N7YWX6,2056
B005N7YWX6,2057
B005N7YWX6,3488
B005N7YWX6,3497
B005N7YWX6,3522
B005N7YWX6,3553
B005N7YWX6,3570
B005OSU9T0,1078
B005OTCI9S,377
B005OTCI9S,1195
B005OTCI9S,1515
B005OTCI9S,2601
B005OTCI9S,3332
B005OTCI9S,3332
B005OTCI9S,3337
B005OTCI9S,3374
B005OTCI9S,3433
B005OTCI9S,3437
B005OU114K,852
B005OU114K,852
B005P1GFJE,334
B005P1GFJE,1505
B005P1GFJE,1746
B005P1GFJE,2859
B005P1GFJE,2867
B005P1GFJE,3392
B005P1GFJE,3394
B005P1GFJE,3424
B005P1GFJE,3460
B005P1GFJE,3497
B005P99P2A,83
B005PYOTLM,760
B005PYOTLM,1395
B005PYOTLM,1502
B005PYOTLM,1505
B005PYOTLM,1735
B005PYOTLM,2335
B005PYOTLM,2539
B005PYOTLM,2728
B005PYOTLM,3163
B005PYOTLM,3460
B005QCNH9S,126
B005QCNH9S,829
B005QCNH9S,1344
B005QCNH9S,1346
B005QCNH9S,1505
B005QCNH9S,2602
B005QCNH9S,2756
B005QCNH9S,2849
B005QCNH9S,2980
B005QCNH9S,2983
B005QOO9DO,550
B005QOO9DO,1735
B005QOO9DO,1927
B005QOO9DO,2489
B005QOO9DO,2983
B005QSRYIC,527
B005QSRYIC,1874
B005QSRYIC,2448
B005QSRYIC,3180
B005QSRYIC,3345
B005QSRYIC,3346
B005QSRYIC,3350
B005QSRYIC,3414
B005QSRYIC,3424
B005QSRYIC,3424
B005RFRVH8,1411
B005RFRVH8,1855
B005RFRVH8,2034
B005RFRVH8,2034
B005RFRVH8,2065
B005RFRVH8,2065
B005RFRVH8,3497
B005RFRVH8,3497
B005RFRVH8,3545
B005RFRVH8,3545
B005S6FJ0C,134
B005S6FJ0C,134
B005S6FJ0C,368
B005S6FJ0C,368
B005S6FJ0C,492
B005S6FJ0C,492
B005S6FJ0C,1185
B005S6FJ0C,1185
B005S6FJ0C,1212
B005S6FJ0C,1212
B005TKMWI4,377
B005TKMWI4,1518
B005TKMWI4,1631
B005TKMWI4,1631
B005TKMWI4,2138
B005TKMWI4,2138
B005TKMWI4,2427
B005TKMWI4,2427
B005TKMWI4,2901
B005TKMWI4,2901
B005UFJ2AY,177
B005UFJ2AY,981
B005UOFY3Y,593
B005UOFY3Y,1411
B005UOFY3Y,2130
B005UOFY3Y,2304
B005UOFY3Y,2783
B005UOFY3Y,2783
B005UOFY3Y,3100
B005UOFY3Y,3100
B005UOFY3Y,3485
B005UOFY3Y,3485
B005VQ1PEI,2402
B005VQ1PEI,2402
B005WU6T9E,1505
B005X13HTM,1274
B005X13HTM,1274
B005X13HTM,1395
B005X13HTM,1395
B005X13HTM,2031
B005X13HTM,2031
B005X13HTM,2601
B005X13HTM,2601
B005X13HTM,3184
B005X13HTM,3184
B005XNCH3W,1505
B005XNCH3W,1584
B005XNCH3W,1860
B005XNCH3W,2056
B005XNCH3W,2057
B005XNCH3W,3395
B005XNCH3W,3424
B005XNCH3W,3444
B005XNCH3W,3481
B005XNCH3W,3580
B005Y04ZBG,802
B005Y04ZBG,802
B005Y04ZBG,841
B005Y04ZBG,841
B005Y04ZBG,994
B005Y04ZBG,994
B005Y04ZBG,1026
B005Y04ZBG,1026
B005Y04ZBG,1505
B005Y04ZBG,1505
B005Y14L64,131
B005Y14L64,1505
B005Y14L64,2270
B005Y14L64,2500
B005Y14L64,2697
B005Y14L64,2697
B005Y14L64,2856
B005Y14L64,2856
B005Y14L64,2980
B005Y14L64,2980
B005Y175OY,6
B005Y175OY,112
B005Y175OY,527
B005Y175OY,2671
B005Y175OY,2673
B005Y175OY,3332
B005Y175OY,3343
B005Y175OY,3414
B005Y175OY,3437
B005Y175OY,3442
B005Z8CEQA,550
B005Z8CEQA,1011
B005Z8CEQA,1077
B005Z8CEQA,1077
B005Z8CEQA,1394
B005Z8CEQA,1505
B005Z8CEQA,1505
B005Z8CEQA,2068
B005Z8CEQA,2079
B005Z8CEQA,2079
B005ZGF630,1077
B005ZGF630,1735
B00605YVZ4,163
B00605YVZ4,377
B00605YVZ4,991
B00605YVZ4,2856
B00605YVZ4,2931
B00605YVZ4,3226
B00605YVZ4,3332
B00605YVZ4,3344
B00605YVZ4,3424
B00605YVZ4,3530
B0061MUTZM,106
B0061MUTZM,682
B0061MUTZM,802
B0061MUTZM,1927
B0061MUTZM,2130
B0061MUTZM,3353
B0061MUTZM,3355
B0061MUTZM,3515
B0061MUTZM,3516
B0061MUTZM,3579
B0063O5NJA,590
B00641R0AW,550
B0064CRCWW,163
B0064CRCWW,527
B0064CRCWW,550
B0064CRCWW,1505
B0064CRCWW,2489
B0064CRCWW,3386
B0064CRCWW,3414
B0064CRCWW,3424
B0064CRCWW,3460
B0064CRCWW,3461
B0064EYS2M,430
B0064EYS2M,476
B0064EYS2M,852
B0064EYS2M,1874
B0064EYS2M,3180
B0064EYS2M,3414
B0064EYS2M,3423
B0064EYS2M,3424
B0064EYS2M,3444
B0064EYS2M,3549
B0064SMCDU,130
B0064SMCDU,130
B0064SMCDU,430
B0064SMCDU,430
B0064SMCDU,1660
B0064SMCDU,1660
B0064SMCDU,2025
B0064SMCDU,2025
B0064SMCDU,2912
B0064SMCDU,2912
B0065OFSU2,334
B0065OFSU2,762
B0065OFSU2,1505
B0065OFSU2,1505
B0065OFSU2,1714
B0065OFSU2,1714
B0065OFSU2,2270
B0065OFSU2,2270
B0065OFSU2,2789
B0065OFSU2,2789
B0067A40NA,247
B0067A40NA,334
B0067A40NA,1505
B0067A40NA,2068
B0067A40NA,2981
B0067A40NA,3053
B0067A40NA,3386
B0067A40NA,3386
B0067A40NA,3395
B0067A40NA,3424
B0068Q2GRU,751
B0068Q2GRU,751
B0068QEEHU,550
B0068QEEHU,550
B0068QEEHU,887
B0068QEEHU,887
B0068QEEHU,1505
B0068QEEHU,1505
B0068QEEHU,2012
B0068QEEHU,2012
B0068U71DK,850
B0068U71DK,1195
B0068U71DK,2130
B0068U71DK,2999
B0068U71DK,3047
B0068U71DK,3047
B0068U71DK,3391
B0068U71DK,3440
B0068U71DK,3560
B0068U71DK,3560
B0069TZ416,430
B0069TZ416,1505
B0069TZ416,2484
B0069TZ416,2489
B0069TZ416,2601
B0069TZ416,3255
B0069TZ416,3364
B0069TZ416,3386
B0069TZ416,3424
B0069TZ416,3462
B006BE46Q8,590
B006BE46Q8,590
B006BE46Q8,1195
B006BE46Q8,1195
B006BE46Q8,1505
B006BE46Q8,1505
B006BE46Q8,1944
B006BE46Q8,1944
B006BE46Q8,3386
B006BE46Q8,3386
B006BJNGH8,476
B006BJNGH8,527
B006BJNGH8,531
B006BJNGH8,591
B006BJNGH8,2601
B006BJNGH8,2655
B006BJNGH8,2671
B006BJNGH8,2743
B006BJNGH8,2856
B006BJNGH8,2856
B006DU39A4,1505
B006DU39A4,2489
B006DU39A4,2489
B006DU39A4,2602
B006DU39A4,2631
B006DU39A4,2631
B006DU39A4,2687
B006DU39A4,2687
B006DU39A4,2980
B006DU39A4,2980
B006FJ43M6,216
B006FJ43M6,216
B006FJ43M6,1508
B006FJ43M6,1508
B006FJ43M6,2362
B006FJ43M6,2362
B006FN2DU6,140
B006H2OR2M,1011
B006H2OR2M,1016
B006H2OR2M,1508
B006H2OR2M,1508
B006H2OR2M,1660
B006H2OR2M,1660
B006H2OR2M,2757
B006H2OR2M,2757
B006H2OR2M,3424
B006H2OR2M,3424
B006HT2ODO,991
B006HT2ODO,1505
B006HT2ODO,1735
B006HT2ODO,2463
B006HT2ODO,2793
B006HT2ODO,3332
B006HT2ODO,3414
B006HT2ODO,3414
B006HT2ODO,3444
B006HT2ODO,3444
B006HUVBW8,920
B006HUVBW8,1508
B006HUVBW8,1668
B006HUVBW8,1851
B006HUVBW8,2524
B006HUVBW8,2601
B006HUVBW8,2842
B006HUVBW8,3137
B006HUVBW8,3139
B006HUVBW8,3139
B006IBK4BU,2026
B006IBK4BU,2026
B006IBK4BU,2351
B006IBK4BU,2351
B006IBK4BU,2381
B006IBK4BU,2381
B006IBK4BU,2431
B006IBK4BU,2431
B006IBK4BU,2870
B006IBK4BU,2870
B006K078VS,106
B006K078VS,430
B006K078VS,1026
B006K078VS,1505
B006K078VS,1524
B006K078VS,3383
B006K078VS,3393
B006K078VS,3424
B006K078VS,3497
B006K078VS,3579
B006K3CIMO,140
B006K3CIMO,1077
B006K3CIMO,1305
B006K3CIMO,1305
B006K3CIMO,1505
B006K3CIMO,1505
B006K3CIMO,1731
B006K3CIMO,1731
B006K3CIMO,2597
B006K3CIMO,2597
B006L5MVA0,220
B006L5MVA0,1505
B006L5MVA0,1860
B006L5MVA0,1863
B006L5MVA0,3047
B006L5MVA0,3047
B006L5MVA0,3264
B006L5MVA0,3264
B006L5MVA0,3391
B006L5MVA0,3391
B006L87VP2,2601
B006L9PLD0,527
B006L9PLD0,1505
B006L9PLD0,1508
B006L9PLD0,2000
B006L9PLD0,2068
B006L9PLD0,2126
B006L9PLD0,2699
B006L9PLD0,2699
B006L9PLD0,2831
B006L9PLD0,2831
B006MRO7AO,83
B006MRO7AO,2140
B006N8U51W,1394
B006N8U51W,1394
B006N8U51W,1575
B006N8U51W,1575
B006N8U51W,2535
B006N8U51W,2535
B006N8U51W,2545
B006N8U51W,2545
B006N8U51W,3424
B006N8U51W,3424
B006OC9OO6,661
B006OC9OO6,1505
B006OC9OO6,2545
B006OC9OO6,2602
B006OC9OO6,2602
B006OC9OO6,2837
B006OC9OO6,2856
B006OC9OO6,3244
B006OC9OO6,3386
B006OC9OO6,3386
B006Q62PLO,2000
B006Q62PLO,2000
B006QXU244,1394
B006QXU244,1505
B006QXU244,2130
B006QXU244,2601
B006QXU244,3043
B006QXU244,3237
B006QXU244,3345
B006QXU244,3486
B006QXU244,3486
B006QXU244,3533
B006RA1JC0,527
B006RA1JC0,550
B006RA1JC0,1011
B006RA1JC0,1018
B006RA1JC0,2655
B006RA1JC0,2655
B006RA1JC0,2660
B006RA1JC0,3054
B006RA1JC0,3341
B006RA1JC0,3345
B006TH14BM,216
B006TH14BM,1195
B006TMI38O,334
B006UEEVGE,66
B006UEEVGE,220
B006UEEVGE,1999
B006UEEVGE,2068
B006UEEVGE,2837
B006UEEVGE,2837
B006UEEVGE,3047
B006UEEVGE,3047
B006UEEVGE,3424
B006UEEVGE,3424
B006XGJSNK,550
B006XGJSNK,550
B006XGJUVU,1735
B006XGJUVU,1735
B006XGJUVU,2484
B006XGJUVU,2484
B006XGJUVU,2489
B006XGJUVU,2489
B006XGJUVU,2601
B006XGJUVU,2601
B006XGJUVU,3386
B006XGJUVU,3386
B006XGK31G,527
B006XGK31G,1058
B006XGK31G,2489
B006XGK31G,2601
B006XGK31G,2601
B006XGK31G,2909
B006XGK31G,3025
B006XGK31G,3169
B006XGK31G,3169
B006XGK31G,3424
B006YKJY98,2391
B006Z9CAD0,1505
B006Z9CAD0,1515
B006Z9CAD0,2109
B006Z9CAD0,2110
B006Z9CAD0,3343
B006Z9CAD0,3412
B006Z9CAD0,3424
B006Z9CAD0,3424
B006Z9CAD0,3530
B006Z9CAD0,3545
B006ZO2YNG,527
B006ZTZT7E,852
B006ZTZT7E,1092
B006ZTZT7E,1515
B006ZTZT7E,1735
B006ZTZT7E,1735
B006ZTZT7E,2521
B006ZTZT7E,2601
B006ZTZT7E,2601
B006ZTZT7E,3332
B006ZTZT7E,3332
B006ZZU4UK,2130
B006ZZU4UK,2130
B006ZZU4UK,2980
B006ZZU4UK,2980
B006ZZU4UK,3320
B006ZZU4UK,3320
B006ZZU4UK,3321
B006ZZU4UK,3321
B006ZZU4UK,3485
B006ZZU4UK,3485
B0070JUI2O,1505
B0070JUI2O,1505
B0071NJDWA,527
B0071NJDWA,527
B0071NJDWA,3341
B0071NJDWA,3341
B0071NJMYY,27
B0071NJMYY,27
B0071NJMYY,639
B0071NJMYY,639
B0071NJMYY,907
B0071NJMYY,907
B0071NJMYY,1505
B0071NJMYY,1505
B0071NJMYY,3346
B0071NJMYY,3346
B0071R3426,334
B0071R3426,1505
B0071R3426,1975
B0071R3426,2209
B0071R3426,2867
B0071R3426,3260
B0071R3426,3414
B0071R3426,3444
B0071R3426,3462
B0071R3426,3479
B007216RF2,1047
B007216RF2,1194
B007216RF2,1505
B007216RF2,3025
B007216RF2,3346
B007216RF2,3351
B007216RF2,3386
B007216RF2,3460
B007216RF2,3486
B007216RF2,3486
B00726X8V8,216
B00726X8V8,377
B00726X8V8,1411
B00726X8V8,2130
B00726X8V8,2130
B00726X8V8,2601
B00726X8V8,2835
B00726X8V8,3320
B00726X8V8,3320
B00726X8V8,3321
B0072D8N9S,140
B0072D8N9S,140
B0072D8N9S,163
B0072D8N9S,163
B0072FNKF8,377
B0072FNKF8,1077
B0072FNKF8,1195
B0072FNKF8,1395
B0072FNKF8,1411
B0072FNKF8,3243
B0072FNKF8,3282
B0072FNKF8,3358
B0072FNKF8,3424
B0072FNKF8,3545
B0073I26YK,551
B0073I26YK,1890
B0073I26YK,2438
B0073I26YK,2438
B0073I26YK,2702
B0073I26YK,2702
B0073I26YK,2770
B0073I26YK,2770
B0073I26YK,3008
B0073I26YK,3008
B0073LT5I2,527
B0073LT5I2,550
B0073LT5I2,1505
B0073LT5I2,2944
B0073LT5I2,2946
B0073LT5I2,3391
B0073LT5I2,3424
B0073LT5I2,3465
B0073LT5I2,3481
B0073LT5I2,3497
B0076G2W5W,1195
B0076G2W5W,1195
B0076G2W5W,1515
B0076G2W5W,1515
B0076G2W5W,1890
B0076G2W5W,1890
B0076G2W5W,2000
B0076G2W5W,2000
B0076G2W5W,2481
B0076G2W5W,2481
B0077CKWT8,1077
B0077CKWT8,1505
B0077CKWT8,1916
B0077CKWT8,1917
B0077CKWT8,2602
B0077CKWT8,2837
B0077CKWT8,3061
B0077CKWT8,3061
B0077CKWT8,3062
B0077CKWT8,3232
B0077FNY2W,35
B0077FNY2W,334
B0077FNY2W,550
B0077FNY2W,1948
B0077FNY2W,2404
B0077FNY2W,2545
B0077FNY2W,2875
B0077FNY2W,2875
B0077FNY2W,2983
B0077FNY2W,2983
B00796SNNE,537
B00796SNNE,537
B00796SNNE,909
B00796SNNE,909
B00796SNNE,2362
B00796SNNE,2362
B00796SNNE,2695
B00796SNNE,2695
B0079Q71AU,550
B0079Q71AU,1508
B0079Q71AU,1735
B0079Q71AU,1735
B0079Q71AU,1743
B0079Q71AU,1743
B0079Q71AU,2130
B0079Q71AU,3035
B0079Q71AU,3298
B0079Q71AU,3298
B007AK4DPG,140
B007AK4DPG,430
B007AK4DPG,1195
B007AK4DPG,1505
B007AK4DPG,1735
B007AK4DPG,3386
B007AK4DPG,3397
B007AK4DPG,3424
B007AK4DPG,3444
B007AK4DPG,3500
B007AK4GQW,1548
B007AK4GQW,1548
B007AK4GQW,1735
B007AK4GQW,1735
B007AK4GQW,1931
B007AK4GQW,1931
B007AK4GQW,2281
B007AK4GQW,2281
B007AK4GQW,2744
B007AK4GQW,2744
B007AK50K8,163
B007AK50K8,1018
B007AK50K8,1185
B007AK50K8,1394
B007AK50K8,2671
B007AK50K8,3054
B007AK50K8,3315
B007AK50K8,3358
B007AK50K8,3444
B007AK50K8,3544
B007AK50M6,163
B007AK50M6,550
B007AK50M6,2167
B007AK50M6,2671
B007AK50M6,2931
B007AK50M6,3083
B007AK50M6,3085
B007AK50M6,3358
B007AK50M6,3358
B007AK50M6,3545
B007BLC496,170
B007BLC496,852
B007BLC496,1395
B007BLC496,2130
B007BLC496,2855
B007BLC496,2855
B007BLC496,2912
B007BLC496,2912
B007BLC496,3244
B007BLC496,3244
B007C3R894,163
B007C3R894,163
B007C3R894,2179
B007C3R894,2179
B007C3R894,2899
B007C3R894,2899
B007C3R894,2900
B007C3R894,2900
B007C3R894,3332
B007C3R894,3332
B007C54LBA,2039
B007C54LBA,2056
B007C54LBA,2057
B007C54LBA,2057
B007C54LBA,2573
B007C54LBA,2573
B007C54LBA,3169
B007C54LBA,3169
B007C54LBA,3395
B007C54LBA,3395
B007C5M5P4,430
B007C5M5P4,994
B007C5M5P4,1026
B007C5M5P4,1505
B007C5M5P4,1927
B007C5M5P4,2288
B007C5M5P4,2429
B007C5M5P4,2498
B007C5M5P4,2500
B007C5M5P4,3479
B007CB2DJG,49
B007CB2DJG,49
B007CB2DJG,1026
B007CB2DJG,1026
B007CB2DJG,1735
B007CB2DJG,1735
B007CB2DJG,2484
B007CB2DJG,2484
B007CB2DJG,2489
B007CB2DJG,2489
B007CLVGXK,920
B007CLVGXK,920
B007CLVGXK,1077
B007CLVGXK,1077
B007CLVGXK,1508
B007CLVGXK,1508
B007CLVGXK,1513
B007CLVGXK,1513
B007CLVGXK,2655
B007CLVGXK,2655
B007CQ8UZC,377
B007CQ8UZC,377
B007CQ8UZC,909
B007CQ8UZC,909
B007CQ8UZC,2688
B007CQ8UZC,2688
B007CQ8UZC,3043
B007CQ8UZC,3043
B007CQ8UZC,3424
B007CQ8UZC,3424
B007D5MZOO,550
B007D5MZOO,1195
B007D5MZOO,1563
B007D5MZOO,2654
B007D5MZOO,2655
B007D5MZOO,3344
B007D5MZOO,3346
B007D5MZOO,3372
B007D5MZOO,3424
B007D5MZOO,3545
B007F0ZGMK,923
B007F0ZGMK,954
B007F0ZGMK,1227
B007F0ZGMK,1227
B007F0ZGMK,2535
B007F0ZGMK,2535
B007F0ZGMK,2938
B007F0ZGMK,2938
B007F0ZGMK,2983
B007F0ZGMK,2983
B007F55UGW,668
B007F55UGW,1505
B007F55UGW,1746
B007F55UGW,2859
B007F55UGW,2867
B007F55UGW,3497
B007F55UGW,3498
B007F55UGW,3507
B007F55UGW,3546
B007F55UGW,3566
B007FHDDIW,589
B007FWKRMW,762
B007FWKRMW,762
B007FWKRMW,1837
B007FWKRMW,1837
B007FWKRMW,1860
B007FWKRMW,1860
B007FWKRMW,2837
B007FWKRMW,2837
B007FWKRMW,2867
B007FWKRMW,2867
B007FY1SSW,1927
B007FZF36Y,1058
B007FZF36Y,2026
B007FZF36Y,2075
B007FZF36Y,2075
B007FZF36Y,2547
B007FZF36Y,2547
B007FZF36Y,2851
B007FZF36Y,2851
B007FZF36Y,3570
B007FZF36Y,3570
B007G68BM0,27
B007GCBQU8,1864
B007GCBQU8,2421
B007GCBQU8,2601
B007GCBQU8,2601
B007GCBQU8,2913
B007GCBQU8,2913
B007GCBQU8,3246
B007GCBQU8,3246
B007GCBQU8,3345
B007GCBQU8,3345
B007H7CE3K,3434
B007HB6HZ2,1340
B007HB6HZ2,1340
B007HB6HZ2,1565
B007HB6HZ2,1565
B007HB6HZ2,1982
B007HB6HZ2,1982
B007HB6HZ2,2120
B007HB6HZ2,2120
B007HB6HZ2,2219
B007HB6HZ2,2219
B007HIHL8C,271
B007HIHL8C,1411
B007HIHL8C,1735
B007HIHL8C,2837
B007HIHL8C,3320
B007HIHL8C,3320
B007HIHL8C,3423
B007HIHL8C,3424
B007HIHL8C,3522
B007HIHL8C,3530
B007I0O3NA,1026
B007IDMAR8,430
B007IDMAR8,852
B007IDMAR8,994
B007IDMAR8,2539
B007IDMAR8,2601
B007IDMAR8,2601
B007IDMAR8,2657
B007IDMAR8,2657
B007IDMAR8,2934
B007IDMAR8,2999
B007IL21A6,1666
B007IL21A6,1666
B007IL21A6,2568
B007IL21A6,2568
B007IL21A6,2601
B007IL21A6,2601
B007IL21A6,2813
B007IL21A6,2813
B007IL21A6,3015
B007IL21A6,3015
B007J89RGO,850
B007J89RGO,1083
B007J89RGO,1195
B007J89RGO,1927
B007J89RGO,2859
B007J89RGO,3235
B007J89RGO,3378
B007J89RGO,3424
B007J89RGO,3488
B007J89RGO,3545
B007J89RL4,27
B007J89RL4,850
B007J89RL4,1176
B007J89RL4,1195
B007J89RL4,2859
B007J89RL4,2983
B007J89RL4,3025
B007J89RL4,3169
B007J89RL4,3397
B007J89RL4,3433
B007JKCLX8,852
B007JKCLX8,1931
B007JKCLX8,2000
B007JKCLX8,2000
B007JKCLX8,2244
B007JKCLX8,2244
B007JKCLX8,2370
B007JKCLX8,2370
B007JKCLX8,2859
B007JKCLX8,2859
B007JO68KQ,377
B007JO68KQ,709
B007JO68KQ,1508
B007JO68KQ,1735
B007JO68KQ,1735
B007JO68KQ,1743
B007JO68KQ,2000
B007JO68KQ,2068
B007JO68KQ,2545
B007JO68KQ,2545
B007JY62BG,751
B007JY62BG,751
B007JY62BG,2593
B007JY62BG,2593
B007JZ3U6U,690
B007KN4M3G,140
B007KN4M3G,609
B007KN4M3G,1505
B007KN4M3G,1920
B007KN4M3G,2132
B007KN4M3G,3235
B007KN4M3G,3237
B007KN4M3G,3391
B007KN4M3G,3485
B007KN4M3G,3546
B007KPBHFU,691
B007KPBHFU,802
B007KPBHFU,1158
B007KPBHFU,1158
B007KPBHFU,1308
B007KPBHFU,1308
B007KPBHFU,3043
B007KPBHFU,3043
B007KPBHFU,3045
B007KPBHFU,3045
B007L2HIB4,1656
B007L2HMWY,2601
B007L2KC9O,994
B007L2KC9O,1026
B007L2KC9O,1505
B007L2KC9O,2000
B007L2KC9O,2783
B007L2KC9O,3159
B007L2KC9O,3277
B007L2KC9O,3386
B007L2KC9O,3386
B007L2KC9O,3387
B007LR2PBM,140
B007LR2PBM,1505
B007LR2PBM,1505
B007LR2PBM,1542
B007LR2PBM,2065
B007LR2PBM,2065
B007LR2PBM,2290
B007LR2PBM,2290
B007LR2PBM,3449
B007LR2PBM,3449
B007M93ECS,339
B007MS55MG,527
B007MS55MG,550
B007MS55MG,897
B007MS55MG,1011
B007MS55MG,1058
B007MS55MG,2140
B007MS55MG,2448
B007MS55MG,2602
B007MS55MG,2926
B007MS55MG,3023
B007N3383I,550
B007N3383I,1753
B007N633QM,1505
B007NYUBM8,377
B007NYUBM8,485
B007NYUBM8,1505
B007NYUBM8,2657
B007NYUBM8,2931
B007NYUBM8,3375
B007NYUBM8,3424
B007NYUBM8,3437
B007NYUBM8,3460
B007NYUBM8,3564
B007PRW1SK,920
B007PRW1SK,920
B007PRW1SK,1505
B007PRW1SK,1505
B007PRW1SK,1927
B007PRW1SK,1927
B007Q190MA,250
B007R4CMSK,430
B007R4CMSK,430
B007R4CMSK,2220
B007R4CMSK,2220
B007R4CMSK,3161
B007R4CMSK,3161
B007RMV6B6,509
B007RMV6B6,509
B007RMV6B6,1077
B007RMV6B6,1077
B007RMV6B6,2000
B007RMV6B6,2000
B007RMV6B6,2303
B007RMV6B6,2303
B007RN6OQ2,202
B007RN6OQ2,1132
B007RN6OQ2,2489
B007RN6OQ2,2652
B007RN6OQ2,2655
B007RN6OQ2,2655
B007RN6OQ2,2740
B007RN6OQ2,2761
B007RN6OQ2,2856
B007RN6OQ2,2856
B007RVY9W0,382
B007RVY9W0,382
B007U9HT4O,1505
B007U9HT4O,1505
B007U9HT4O,2000
B007U9HT4O,2000
B007U9HT4O,2026
B007U9HT4O,2026
B007U9HT4O,2068
B007U9HT4O,2068
B007U9HT4O,3043
B007U9HT4O,3043
B007WDXB04,1077
B007WH8YSO,220
B007WH8YSO,220
B007WH8YSO,802
B007WH8YSO,802
B007WH8YSO,909
B007WH8YSO,909
B007WH8YSO,1508
B007WH8YSO,1508
B007WMFSEC,599
B007X4CB8U,377
B007X4CB8U,852
B007X4CB8U,2901
B007X4CB8U,2901
B007X4CB8U,2940
B007X4CB8U,3235
B007X4CB8U,3332
B007X4CB8U,3332
B007X4CB8U,3475
B007X4CB8U,3475
B007X4CBYY,1735
B007X4CBYY,1735
B007X4CBYY,2130
B007X4CBYY,2130
B007X4CBYY,2931
B007X4CBYY,2931
B007X4CBYY,3054
B007X4CBYY,3054
B007X4CBYY,3496
B007X4CBYY,3496
B007X4D2CE,476
B007X4D2CE,1505
B007X4D2CE,2901
B007X4D2CE,2902
B007X4D2CE,3326
B007X4D2CE,3332
B007X4D2CE,3332
B007X4D2CE,3424
B007X4D2CE,3437
B007X4D2CE,3497
B007XKB0RC,802
B007XKB0RC,1026
B007XKB0RC,1927
B007XKB0RC,2130
B007XKB0RC,2867
B007XKB0RC,2867
B007XKB0RC,2879
B007XKB0RC,2989
B007XKB0RC,3426
B007XKB0RC,3440
B007XW3OZG,691
B007XW3OZG,1505
B007XW3OZG,1505
B007XW3OZG,1743
B007XW3OZG,2000
B007XW3OZG,2000
B007XW3OZG,2498
B007XW3OZG,2498
B007XW3OZG,2667
B007XW3OZG,2667
B007Y845MU,590
B007Y845MU,590
B007Y845MU,609
B007Y845MU,609
B007Y845MU,1195
B007Y845MU,1195
B007Y845MU,1449
B007Y845MU,1449
B007Y845MU,2347
B007Y845MU,2347
B007Z6SQSK,527
B007Z6SQSK,695
B007Z6SQSK,974
B007Z6SQSK,1077
B007Z6SQSK,1505
B007Z6SQSK,2362
B007Z6SQSK,2697
B007Z6SQSK,2699
B007Z6SQSK,3277
B007Z6SQSK,3502
B007ZDO2HW,661
B007ZDO2HW,994
B007ZDO2HW,1058
B007ZDO2HW,1735
B007ZDO2HW,3173
B007ZDO2HW,3264
B007ZDO2HW,3264
B007ZDO2HW,3392
B007ZDO2HW,3414
B007ZDO2HW,3424
B007ZQGR5Y,691
B007ZQGR5Y,984
B007ZQGR5Y,1927
B007ZQGR5Y,2130
B007ZQGR5Y,2602
B007ZQGR5Y,2834
B007ZQGR5Y,3043
B007ZQGR5Y,3043
B007ZQGR5Y,3424
B007ZQGR5Y,3424
B0080JHIDU,430
B0080JHIDU,708
B0080JHIDU,1026
B0080JHIDU,1735
B0080JHIDU,2831
B0080JHIDU,3047
B0080JHIDU,3047
B0080JHIDU,3324
B0080JHIDU,3386
B0080JHIDU,3414
B00817NUEM,1505
B00817NUEM,1505
B00817NUEM,1661
B00817NUEM,1661
B00817NUEM,2068
B00817NUEM,2068
B00817NUEM,2429
B00817NUEM,2429
B00817NUEM,2937
B00817NUEM,2937
B0081H1Z0S,961
B0081H1Z0S,961
B0081H1Z0S,1026
B0081H1Z0S,1026
B0081H1Z0S,2601
B0081H1Z0S,2601
B0081H1Z0S,2813
B0081H1Z0S,2813
B0081H1Z0S,3025
B0081H1Z0S,3025
B0081H2TGC,500
B0081H2TGC,500
B0081H2TGC,964
B0081H2TGC,964
B0081H2TGC,1395
B0081H2TGC,1395
B0081H2TGC,1505
B0081H2TGC,1505
B0081H2TGC,2653
B0081H2TGC,2653
